b,accuracy,f1,precision,recall,yes_rate
-1.1400000000001036,0.8243333333333334,0.7919463087248323,0.9709583736689255,0.6686666666666666,0.3443333333333333
-1.120000000000104,0.8254444444444444,0.7936424536976225,0.970446514616126,0.6713333333333333,0.3458888888888889
-1.1000000000001044,0.8261111111111111,0.7947540983606557,0.9696,0.6733333333333333,0.3472222222222222
-1.0800000000001049,0.8264444444444444,0.7952281069743051,0.9696291560102301,0.674,0.34755555555555556
-1.0600000000001053,0.8278888888888889,0.7975428048621095,0.9682640431609013,0.678,0.3501111111111111
-1.0400000000001057,0.8284444444444444,0.798380778271089,0.9680177327422419,0.6793333333333333,0.35088888888888886
-1.0200000000001062,0.828,0.79796397807361,0.9667931688804554,0.6793333333333333,0.35133333333333333
-1.0000000000001066,0.8281111111111111,0.7982261640798227,0.9662140827281339,0.68,0.35188888888888886
-0.980000000000107,0.8306666666666667,0.8020265003897116,0.9652908067542214,0.686,0.35533333333333333
-0.9600000000001074,0.8308888888888889,0.8023889898727602,0.9650218613366646,0.6866666666666666,0.3557777777777778
-0.9400000000001079,0.8312222222222222,0.8030086888860068,0.9641856119588913,0.688,0.3567777777777778
-0.9200000000001083,0.8313333333333334,0.8035714285714285,0.9618959107806692,0.69,0.3586666666666667
-0.9000000000001087,0.8313333333333334,0.8037238169123352,0.961038961038961,0.6906666666666667,0.35933333333333334
-0.8800000000001091,0.8307777777777777,0.8033570045190446,0.9587057010785824,0.6913333333333334,0.3605555555555556
-0.8600000000001096,0.8304444444444444,0.8030459473412493,0.957820197044335,0.6913333333333334,0.36088888888888887
-0.84000000000011,0.8301111111111111,0.8028877143225475,0.9560945655511207,0.692,0.36188888888888887
-0.8200000000001104,0.8307777777777777,0.8038129589076388,0.9561752988047809,0.6933333333333334,0.3625555555555556
-0.8000000000001108,0.8311111111111111,0.8042750450682463,0.9562155541947336,0.694,0.36288888888888887
-0.7800000000001113,0.833,0.8070850981902195,0.9553327256153145,0.6986666666666667,0.36566666666666664
-0.7600000000001117,0.8337777777777777,0.8082542937708279,0.9548758328285888,0.7006666666666667,0.3668888888888889
-0.7400000000001121,0.8347777777777777,0.8096274484701063,0.9549984898822108,0.7026666666666667,0.3678888888888889
-0.7200000000001125,0.8358888888888889,0.8112460063897764,0.9545864661654135,0.7053333333333334,0.36944444444444446
-0.700000000000113,0.8371111111111111,0.8131055583885772,0.9536483253588517,0.7086666666666667,0.37155555555555553
-0.6800000000001134,0.8381111111111111,0.8146074564193919,0.952962191128312,0.7113333333333334,0.37322222222222223
-0.6600000000001138,0.8377777777777777,0.814296616636988,0.9521118381915527,0.7113333333333334,0.37355555555555553
-0.6400000000001143,0.8395555555555556,0.8167977670641968,0.9518036664695446,0.7153333333333334,0.37577777777777777
-0.6200000000001147,0.8391111111111111,0.8163834643672332,0.9506792675723568,0.7153333333333334,0.37622222222222224
-0.6000000000001151,0.8393333333333334,0.8167300380228136,0.9504424778761061,0.716,0.37666666666666665
-0.5800000000001155,0.8392222222222222,0.8166265365606387,0.9501621940430551,0.716,0.37677777777777777
-0.560000000000116,0.8405555555555555,0.8188360055548543,0.9479684302835428,0.7206666666666667,0.3801111111111111
-0.5400000000001164,0.8416666666666667,0.820551567812618,0.946817785527463,0.724,0.38233333333333336
-0.5200000000001168,0.8418888888888889,0.8208936438011328,0.946589259796807,0.7246666666666667,0.3827777777777778
-0.5000000000001172,0.8417777777777777,0.8207903347596274,0.9463145676146256,0.7246666666666667,0.3828888888888889
-0.48000000000011767,0.8421111111111111,0.821370207416719,0.9455861070911722,0.726,0.3838888888888889
-0.4600000000001181,0.8432222222222222,0.822938888191743,0.9452291726722398,0.7286666666666667,0.3854444444444444
